name;a;b;date
Carpio de Azaba;1839;1839;2019-02-01
El Parral;2506;2506;2019-02-01
Merindad de Valdivielso;14873;17002;2019-02-01
Collado de Contreras;4334;4334;2019-02-01
Villacarralón;1898;1898;2019-02-01
Cebanico;4574;4574;2019-02-01
Monterrubio de la Demanda;1974;2486;2019-02-01
Burgos;17071;299650;2019-02-01
Quintanilla de Onsoña;3397;7460;2019-02-01
Coreses;5257;14341;2019-02-01
Fuente el Saúz;3148;3148;2019-02-01
Villamol;5265;5265;2019-02-01
Villafranca Montes de Oca;2326;3924;2019-02-01
Alfoz de Bricia;8625;8695;2019-02-01
Blascosancho;1576;4697;2019-02-01
Torrecilla de la Abadesa;3408;3408;2019-02-01
Nueva Villa de las Torres;3953;3953;2019-02-01
Baraona;5838;6188;2019-02-01
Torregalindo;1094;3798;2019-02-01
Belbimbre;778;1059;2019-02-01
La Revilla y Ahedo;2339;4853;2019-02-01
Valdeprados;1302;1302;2019-02-01
Valdelosa;0;4664;2019-02-01
Tosantos;1328;2222;2019-02-01
Berrueces;1628;3104;2019-02-01
Villaluenga de la Vega;6101;8465;2019-02-01
Fuentespreadas;3138;3896;2019-02-01
Sanchotello;1849;2076;2019-02-01
Castrillo de la Guareña;1914;1914;2019-02-01
Santa Gadea del Cid;2021;3536;2019-02-01
Torquemada;4170;10856;2019-02-01
Cuevas de Provanco;4366;4366;2019-02-01
Ferreruela;3792;3792;2019-02-01
Orejana;1228;2369;2019-02-01
Fresneña;4979;5954;2019-02-01
Pedraza;772;6168;2019-02-01
Bliecos;1052;1052;2019-02-01
Gilbuena;2036;2163;2019-02-01
Villar de Gallimazo;2822;2822;2019-02-01
Fuentes de Ropel;6256;6256;2019-02-01
Quintanas de Gormáz;0;2327;2019-02-01
El Fresno;2184;2184;2019-02-01
Carbonero el Mayor;8478;20029;2019-02-01
Pardilla;1317;2294;2019-02-01
Pinilla de los Moros;1478;1478;2019-02-01
Castrocontrigo;19007;20802;2019-02-01
Benavides;13313;26413;2019-02-01
Castil de Vela;1366;1667;2019-02-01
Luyego;18715;18715;2019-02-01
Salmoral;0;4384;2019-02-01
Espinosa de Villagonzalo;1503;2243;2019-02-01
Castrodeza;3358;3358;2019-02-01
Oseja de Sajambre;6825;7197;2019-02-01
Cármenes;7256;7256;2019-02-01
La Seca;8328;8514;2019-02-01
Burón;7120;10931;2019-02-01
Castillejo de Mesleón;1138;2978;2019-02-01
Andavías;7142;7864;2019-02-01
San Morales;518;3443;2019-02-01
Endrinal;2472;2472;2019-02-01
Arandilla;2693;2693;2019-02-01
Puebla de Lillo;5259;7037;2019-02-01
Sotoserrano;0;3822;2019-02-01
Pías;5295;5295;2019-02-01
Palazuelos de Eresma;21867;27604;2019-02-01
Ucero;1121;2339;2019-02-01
Rubí de Bracamonte;3057;3057;2019-02-01
Garray;12878;13431;2019-02-01
Blasconuño de Matacabras;858;858;2019-02-01
Villanueva de las Peras;0;4458;2019-02-01
Villaquirán de los Infantes;2530;3275;2019-02-01
Yanguas de Eresma;2220;2830;2019-02-01
Grijota;22259;31852;2019-02-01
Renedo de la Vega;5564;5564;2019-02-01
La Sierpe;2799;2799;2019-02-01
Valluércanes;2692;2692;2019-02-01
Villaverde de Íscar;7880;7880;2019-02-01
Cabrillas;0;6874;2019-02-01
Quintanar de la Sierra;8930;18468;2019-02-01
Villaverde de Guareña;0;2751;2019-02-01
Revillarruz;2719;10323;2019-02-01
Merindad de Cuesta-Urria;9644;14751;2019-02-01
Umbrías;2573;2573;2019-02-01
Mansilla de las Mulas;8319;20159;2019-02-01
Navalmanzano;1230;11137;2019-02-01
Tudela de Duero;25915;52034;2019-02-01
Santa María del Invierno;1435;2799;2019-02-01
Revilla de Collazos;2471;2471;2019-02-01
Grisaleña;1413;1413;2019-02-01
Parada de Rubiales;0;6175;2019-02-01
Torre del Bierzo;16436;32694;2019-02-01
Herreros de Suso;4791;4791;2019-02-01
Toro;13603;32882;2019-02-01
Gallegos;0;2306;2019-02-01
Villalba de Duero;6291;6573;2019-02-01
Monfarracinos;6717;6717;2019-02-01
Palenzuela;1883;6565;2019-02-01
Villabraz;5126;5126;2019-02-01
Quintanavides;486;2091;2019-02-01
Prádanos de Bureba;275;2341;2019-02-01
Vega de Santa María;2442;2442;2019-02-01
Aldehuela de Yeltes;2845;2845;2019-02-01
El Cubo de Tierra del Vino;4278;4721;2019-02-01
La Adrada;27697;37789;2019-02-01
San Román de Hornija;4682;4832;2019-02-01
Villamuriel de Cerrato;9598;29226;2019-02-01
Sequera de Fresno;0;1585;2019-02-01
Riello;22946;23345;2019-02-01
Brime de Urz;1434;1434;2019-02-01
San Muñoz;5085;5882;2019-02-01
Posada de Valdeón;6383;6383;2019-02-01
Carrascal del Obispo;0;3522;2019-02-01
Ledrada;2827;4950;2019-02-01
San Miguel del Pino;1023;2638;2019-02-01
Marugán;5874;48914;2019-02-01
Villalba de los Llanos;0;2859;2019-02-01
Villalar de los Comuneros;215;5012;2019-02-01
Momblona;1145;1145;2019-02-01
Borjabad;706;1370;2019-02-01
Donvidas;1023;1023;2019-02-01
Sena de Luna;12408;12408;2019-02-01
Arcenillas;3582;3902;2019-02-01
Olea de Boedo;1563;1563;2019-02-01
Espinosa del Camino;346;1535;2019-02-01
Campo de San Pedro;1153;4937;2019-02-01
Bercial;2510;2510;2019-02-01
Boceguillas;2557;10711;2019-02-01
Lanzahíta;9818;11908;2019-02-01
Tábara;1846;12451;2019-02-01
Zamarra;983;5029;2019-02-01
Martín Muñoz de las Posadas;6952;6952;2019-02-01
Geria;2979;2979;2019-02-01
Santa Cristina de Valmadrigal;5971;5971;2019-02-01
Torre Val de San Pedro;0;7214;2019-02-01
Espadaña;0;1286;2019-02-01
San García de Ingelmos;2922;2922;2019-02-01
Mambrillas de Lara;1849;2642;2019-02-01
Narros del Puerto;2027;2027;2019-02-01
Padilla de Arriba;503;1849;2019-02-01
Valle del Retortillo;2692;7147;2019-02-01
Espinosa de los Monteros;6692;20181;2019-02-01
Villarcayo de Merindad de Castilla la Vieja;32440;65272;2019-02-01
Villavellid;1747;1747;2019-02-01
Villar de la Yegua;6691;7729;2019-02-01
Melgar de Abajo;3525;3525;2019-02-01
Villardiegua de la Ribera;5930;6598;2019-02-01
Pedrosillo de Alba;1269;6070;2019-02-01
San Miguel de Bernuy;1093;2884;2019-02-01
San Miguel del Robledo;1364;1364;2019-02-01
Nafría de Ucero;2635;2635;2019-02-01
Sotalbo;5324;5385;2019-02-01
Piérnigas;1308;1308;2019-02-01
Valdunquillo;558;4854;2019-02-01
Oencia;10134;10134;2019-02-01
Aldealengua de Pedraza;14;3429;2019-02-01
Castrillo de Riopisuerga;1642;1997;2019-02-01
Castronuevo de Esgueva;4107;5897;2019-02-01
Valderrey;13387;13827;2019-02-01
Castil de Peones;209;1455;2019-02-01
Vadillo de la Guareña;5432;5432;2019-02-01
La Puebla de Valdavia;2072;2072;2019-02-01
Fresno de Cantespino;2461;27836;2019-02-01
Rabé de las Calzadas;329;3454;2019-02-01
Pozuelo de la Orden;2459;2459;2019-02-01
Santiuste de San Juan Bautista;7969;8529;2019-02-01
Armenteros;0;6107;2019-02-01
Sancti-Spíritus;13136;13712;2019-02-01
Collazos de Boedo;3679;3679;2019-02-01
Villalcampo;4935;4935;2019-02-01
Regueras de Arriba;4893;5025;2019-02-01
Navares de Enmedio;3013;3013;2019-02-01
Casarejos;1260;3299;2019-02-01
Piedralaves;12500;17185;2019-02-01
Vega de Valcarce;10767;11273;2019-02-01
Lubián;3458;8416;2019-02-01
Fompedraza;523;2364;2019-02-01
Masueco;0;4064;2019-02-01
Cilleruelo de San Mamés;245;1953;2019-02-01
Muñico;2836;2836;2019-02-01
Castrillo de Onielo;2291;4531;2019-02-01
Medinilla;2483;2483;2019-02-01
Quintanilla del Monte;2501;2501;2019-02-01
Peñaranda de Duero;2942;7187;2019-02-01
Villamor de los Escuderos;5770;7822;2019-02-01
Trabazos;9017;9017;2019-02-01
Sasamón;10856;21227;2019-02-01
Laguna de Negrillos;13722;15541;2019-02-01
Monteagudo de las Vicarías;2368;4516;2019-02-01
Truchas;13664;14769;2019-02-01
Valoria la Buena;1236;6281;2019-02-01
Navahondilla;13095;13822;2019-02-01
Guijo de Ávila;74;1976;2019-02-01
San Pedro de la Nave-Almendra;8784;8784;2019-02-01
Santibáñez de la Peña;13522;13631;2019-02-01
Villanueva de la Condesa;1492;1492;2019-02-01
Santa Colomba de Somoza;14249;15999;2019-02-01
Villovieco;1718;2937;2019-02-01
San Cristóbal de la Cuesta;0;9446;2019-02-01
Villamedianilla;1706;1706;2019-02-01
Villasexmir;1277;1277;2019-02-01
Toral de los Guzmanes;11685;11685;2019-02-01
Molinaseca;7130;11755;2019-02-01
Coca de Alba;412;2548;2019-02-01
Benafarces;1977;1977;2019-02-01
Tobar;1050;1050;2019-02-01
Pobladura del Valle;4396;4396;2019-02-01
Báscones de Ojeda;3013;3892;2019-02-01
San Esteban del Molar;2556;3674;2019-02-01
Valdelugueros;4579;4579;2019-02-01
Serrada;4574;9343;2019-02-01
Narros de Matalayegua;2976;2976;2019-02-01
Cerratón de Juarros;48;1313;2019-02-01
Vegaquemada;12100;12100;2019-02-01
Vega de Infanzones;530;12264;2019-02-01
Martín de Yeltes;6372;6372;2019-02-01
Portillo de Soria;339;339;2019-02-01
Lantadilla;3530;6076;2019-02-01
San Pedro de Ceque;5991;5991;2019-02-01
Cabezabellosa de la Calzada;0;2120;2019-02-01
Encinas de Abajo;0;7711;2019-02-01
Villanueva de Carazo;1192;1192;2019-02-01
Zarzuela del Pinar;2967;4906;2019-02-01
Membribe de la Sierra;2010;2010;2019-02-01
Santa María del Campo;2510;10741;2019-02-01
Riofrío de Aliste;10777;14451;2019-02-01
Belmonte de Campos;967;2406;2019-02-01
Fuenteguinaldo;0;13072;2019-02-01
Cobreros;12393;15326;2019-02-01
Galinduste;0;6256;2019-02-01
San Cebrián de Campos;504;5396;2019-02-01
Santibáñez de Tera;5554;9138;2019-02-01
Moronta;76;3444;2019-02-01
La Carrera;3928;4011;2019-02-01
Pino del Oro;3564;3564;2019-02-01
Galindo y Perahuy;0;18593;2019-02-01
Briviesca;7248;29408;2019-02-01
Barruelo de Santullán;25246;25308;2019-02-01
Cespedosa de Tormes;0;7818;2019-02-01
Alcazarén;5908;9788;2019-02-01
Mombeltrán;5963;14348;2019-02-01
San Pedro de Rozados;1556;3989;2019-02-01
Villaverde del Monte;5405;5405;2019-02-01
Wamba;1660;2512;2019-02-01
San Miguel del Arroyo;2309;12286;2019-02-01
Quemada;710;4582;2019-02-01
Martiago;5059;5059;2019-02-01
Montejo de Tiermes;7044;7044;2019-02-01
Viana de Duero;2143;2143;2019-02-01
Matanza;6002;6511;2019-02-01
Valdegeña;872;872;2019-02-01
Morón de Almazán;1245;4337;2019-02-01
Castropodame;14001;22852;2019-02-01
Villanueva de las Manzanas;9467;11230;2019-02-01
Cubillo del Campo;159;2186;2019-02-01
Villavendimio;3151;3151;2019-02-01
Mancera de Abajo;4125;4125;2019-02-01
Cabezón de Pisuerga;7729;24022;2019-02-01
San Emiliano;19564;20440;2019-02-01
Santas Martas;12477;22381;2019-02-01
Fuenterrebollo;1916;8270;2019-02-01
Fabero;22967;38006;2019-02-01
Barca;135;3213;2019-02-01
Navacepedilla de Corneja;2911;2911;2019-02-01
Sepúlveda;5398;18854;2019-02-01
Morales de Campos;2408;2408;2019-02-01
La Póveda de Soria;2775;2839;2019-02-01
Carbellino;6172;6172;2019-02-01
Simancas;25544;39351;2019-02-01
Ciruelos de Cervera;3043;3043;2019-02-01
Armuña;2785;6621;2019-02-01
Oncala;1380;1380;2019-02-01
Igüeña;24379;25896;2019-02-01
Barcial de la Loma;3034;3034;2019-02-01
Osornillo;2285;2285;2019-02-01
Santa María de Ordás;10041;10105;2019-02-01
Cobos de Cerrato;2106;2511;2019-02-01
Guisando;1925;4306;2019-02-01
Albillos;299;2786;2019-02-01
Villabáñez;8500;10133;2019-02-01
Pelabravo;0;22717;2019-02-01
Olmedo;4129;20078;2019-02-01
Chozas de Abajo;23412;40989;2019-02-01
Villanueva de Gumiel;3315;3643;2019-02-01
Mengamuñoz;191;251;2019-02-01
Fuentearmegil;6479;6479;2019-02-01
Navaluenga;18215;25123;2019-02-01
Mieza;3165;4537;2019-02-01
Villaviudas;4504;4504;2019-02-01
Benuza;14584;14584;2019-02-01
Castellanos de Moriscos;160;15685;2019-02-01
Turégano;2311;11986;2019-02-01
Velilla;1765;1765;2019-02-01
Valdunciel;0;2383;2019-02-01
Puentedura;326;3028;2019-02-01
La Orbada;0;4820;2019-02-01
Villafranca de la Sierra;1417;1417;2019-02-01
Santa Colomba de las Monjas;179;4459;2019-02-01
Quintanilla de Urz;1298;3384;2019-02-01
El Arenal;5171;6155;2019-02-01
Pradoluengo;3826;11755;2019-02-01
Pereruela;9948;10099;2019-02-01
Maello;12693;42381;2019-02-01
Hoyocasero;3884;6627;2019-02-01
San Martín de Valderaduey;1860;1860;2019-02-01
Bocos de Duero;726;726;2019-02-01
Villalube;4660;4660;2019-02-01
Castroverde de Campos;2683;6661;2019-02-01
Cevico de la Torre;1260;4558;2019-02-01
Santa Marta del Cerro;0;1307;2019-02-01
El Campo de Peñaranda;3703;3945;2019-02-01
Sanchón de la Ribera;0;2322;2019-02-01
Hoyos del Espino;6209;10863;2019-02-01
Valladolid;53378;434648;2019-02-01
Ciudad Rodrigo;4476;67145;2019-02-01
Gallegos de Argañán;4029;5662;2019-02-01
Beleña;2414;2414;2019-02-01
Valderrueda;22093;22293;2019-02-01
Villazanzo de Valderaduey;10963;10963;2019-02-01
Fuentelisendo;2808;2808;2019-02-01
Hoyales de Roa;1227;3585;2019-02-01
Vinuesa;7278;10425;2019-02-01
Tordehumos;1923;5120;2019-02-01
Villaco;1384;1384;2019-02-01
Altable;1008;1185;2019-02-01
Miranda de Azán;0;6906;2019-02-01
Cereceda de la Sierra;1182;1494;2019-02-01
La Losilla;104;711;2019-02-01
Bugedo;1988;4559;2019-02-01
Castroverde de Cerrato;1536;1536;2019-02-01
Olmedillo de Roa;4639;4639;2019-02-01
Esguevillas de Esgueva;3724;3724;2019-02-01
Avellaneda;1021;1021;2019-02-01
Sauquillo de Cabezas;20;3402;2019-02-01
Montemayor de Pililla;659;12336;2019-02-01
El Manzano;2443;2443;2019-02-01
La Alberca;0;11328;2019-02-01
Cardeñosa de Volpejera;115;1872;2019-02-01
Grajera;126;5146;2019-02-01
Villamartín de Campos;2169;5932;2019-02-01
Santa Cecilia;4162;4162;2019-02-01
Basconcillos del Tozo;10803;12425;2019-02-01
Villamuriel de Campos;2403;2403;2019-02-01
Cilleruelo de Abajo;3962;3962;2019-02-01
Villaverde de Montejo;399;1535;2019-02-01
Granja de Moreruela;157;4608;2019-02-01
Castrillo Mota de Judíos;2217;2530;2019-02-01
Abia de las Torres;1900;4465;2019-02-01
Perosillo;107;1024;2019-02-01
Arcediano;0;2442;2019-02-01
Gumiel de Mercado;4482;4591;2019-02-01
Urueñas;280;2091;2019-02-01
Buenavista;10069;13592;2019-02-01
El Tejado;3973;3973;2019-02-01
Villoria;12447;12447;2019-02-01
El Tornadizo;2240;2240;2019-02-01
Maire de Castroponce;2860;2860;2019-02-01
Huerta;0;4650;2019-02-01
Susinos del Páramo;1841;1841;2019-02-01
Villanueva del Rebollar;292;2590;2019-02-01
Villacastín;15144;19919;2019-02-01
Bercimuel;1011;2472;2019-02-01
Quintanilla del Olmo;1543;1543;2019-02-01
Melgar de Tera;7400;10536;2019-02-01
Villar del Campo;733;733;2019-02-01
Moral de Sayago;5781;5904;2019-02-01
Cisneros;1171;8835;2019-02-01
Cuevas de San Clemente;356;2825;2019-02-01
Arquillinos;4097;4199;2019-02-01
Santa María Ribarredonda;1202;4700;2019-02-01
Galende;17727;19138;2019-02-01
Alija del Infantado;10016;11426;2019-02-01
Cevico Navero;1781;4430;2019-02-01
Navalilla;766;3342;2019-02-01
Villaquejida;6233;14991;2019-02-01
Mazuela;2894;2894;2019-02-01
Hurones;1637;1731;2019-02-01
Pobladura de Valderaduey;1575;1575;2019-02-01
Cebrones del Río;7924;8434;2019-02-01
Garcillán;6618;6618;2019-02-01
Tubilla del Agua;5551;6395;2019-02-01
Pinilla Trasmonte;3499;3499;2019-02-01
Vega de Tirados;0;2850;2019-02-01
Villanueva de Gómez;177;3246;2019-02-01
El Maíllo;0;4368;2019-02-01
Blacos;1115;1115;2019-02-01
Puerto Castilla;4517;4517;2019-02-01
Mozárbez;303;6752;2019-02-01
La Pedraja de Portillo;2158;10819;2019-02-01
San Andrés del Rabanedo;1305;76894;2019-02-01
Tamarón;864;1452;2019-02-01
Monsagro;0;2270;2019-02-01
Arenillas;1560;1560;2019-02-01
Negrilla de Palencia;0;2626;2019-02-01
Sarracín;506;3011;2019-02-01
Peralejos de Abajo;0;5823;2019-02-01
Pinilla del Campo;988;988;2019-02-01
Valdeolmillos;583;2410;2019-02-01
San Pedro de Gaíllos;0;7017;2019-02-01
Mahamud;639;3636;2019-02-01
Renieblas;3395;3395;2019-02-01
Villarejo de Órbigo;31394;31916;2019-02-01
Quintanilla del Coco;1409;1409;2019-02-01
Quintanaélez;1928;1997;2019-02-01
Santa Marina del Rey;18128;21470;2019-02-01
Navalmoral;5731;7532;2019-02-01
Cubo de la Solana;2717;4532;2019-02-01
Sepulcro-Hilario;4846;4846;2019-02-01
Videmala;2874;2874;2019-02-01
Cogeces de Íscar;495;2678;2019-02-01
Arrabalde;5783;5783;2019-02-01
Otero de Bodas;3998;3998;2019-02-01
Deza;5044;5475;2019-02-01
Rionegro del Puente;3730;9132;2019-02-01
Velliza;2963;2963;2019-02-01
Puerto Seguro;2544;2544;2019-02-01
Villangómez;5563;5764;2019-02-01
Montejo;0;4804;2019-02-01
Torresandino;7877;7877;2019-02-01
El Barraco;11730;33326;2019-02-01
Ribas de Campos;137;3073;2019-02-01
Pedraza de Alba;5389;5389;2019-02-01
Villalbarba;3536;3536;2019-02-01
Torre de Peñafiel;1096;2788;2019-02-01
Villatoro;2978;3671;2019-02-01
Carabias;2525;3310;2019-02-01
Puebla de Sanabria;10476;15825;2019-02-01
Calzada del Coto;3643;6263;2019-02-01
Villalba de la Loma;1897;1897;2019-02-01
Laguna de Contreras;550;3285;2019-02-01
Robladillo;1016;1016;2019-02-01
Villacid de Campos;4169;4169;2019-02-01
Cimanes de la Vega;7941;7941;2019-02-01
Manzanal de Arriba;7844;9464;2019-02-01
Fresnedilla;2130;2130;2019-02-01
Villada;1425;14313;2019-02-01
La Hoya;890;890;2019-02-01
Carrascal de Barregas;0;18292;2019-02-01
Monleón;1639;1764;2019-02-01
Torrecilla de la Torre;242;725;2019-02-01
Mazariegos;944;4870;2019-02-01
Santa Clara de Avedillo;3185;3550;2019-02-01
Castrotierra de Valmadrigal;3110;3110;2019-02-01
Zamora;29113;129822;2019-02-01
Santa María del Arroyo;3122;3360;2019-02-01
Macotera;11535;14301;2019-02-01
Bretocino;3524;3524;2019-02-01
Solana de Rioalmar;5216;5216;2019-02-01
Navaquesera;725;725;2019-02-01
Vegacervera;3817;6063;2019-02-01
Valle de Tobalina;3636;30307;2019-02-01
Navales;105;4754;2019-02-01
Sangarcía;6767;6909;2019-02-01
Linares de Riofrío;8157;8409;2019-02-01
Fuentelmonge;1207;1207;2019-02-01
Perales;1777;5614;2019-02-01
La Torre del Valle;3039;3039;2019-02-01
Villar de Fallaves;1725;1725;2019-02-01
Almazul;3107;3107;2019-02-01
Saelices el Chico;3836;3836;2019-02-01
Pozoantiguo;4965;4965;2019-02-01
Espinosa de los Caballeros;2432;2432;2019-02-01
Madridanos;1561;5369;2019-02-01
Domingo García;39;1404;2019-02-01
Adrada de Pirón;1069;1069;2019-02-01
Villaverde de Medina;5226;5226;2019-02-01
Cernadilla;57;7235;2019-02-01
Codorniz;5637;10777;2019-02-01
Tenebrón;0;2479;2019-02-01
Castilfrío de la Sierra;1231;1231;2019-02-01
Castillejo de Martín Viejo;4234;4499;2019-02-01
El Pego;6752;6752;2019-02-01
San Miguel de la Ribera;6830;6830;2019-02-01
Matapozuelos;3354;15637;2019-02-01
El Cabaco;0;2718;2019-02-01
Grandes y San Martín;2889;2889;2019-02-01
Moradillo de Roa;445;3199;2019-02-01
Los Ausines;1311;3770;2019-02-01
Poveda;1036;1036;2019-02-01
Encinillas;418;2574;2019-02-01
Quintana del Pidio;3108;3108;2019-02-01
Calzadilla de Tera;0;5388;2019-02-01
Torre de Esgueva;1089;1089;2019-02-01
Santa Olalla de Bureba;539;1723;2019-02-01
Sardón de Duero;6594;6594;2019-02-01
Machacón;420;6837;2019-02-01
Quintana del Marco;6225;6282;2019-02-01
Higuera de las Dueñas;4847;4847;2019-02-01
Molinos de Duero;2626;4320;2019-02-01
El Sahúgo;0;3969;2019-02-01
Gordaliza del Pino;4830;4830;2019-02-01
La Serna;2045;2045;2019-02-01
Monasterio de Rodilla;569;3224;2019-02-01
Ibeas de Juarros;3616;18985;2019-02-01
Peleagonzalo;4652;4652;2019-02-01
Canalejas de Peñafiel;54;4880;2019-02-01
Cogeces del Monte;423;6334;2019-02-01
Monasterio de la Sierra;571;1018;2019-02-01
Villalonso;1553;2115;2019-02-01
Peñausende;4985;8584;2019-02-01
Rosinos de la Requejada;10597;11023;2019-02-01
Pueblica de Valverde;2761;5087;2019-02-01
Torlengua;1065;1065;2019-02-01
Villanueva del Conde;0;1621;2019-02-01
La Antigua;11034;12164;2019-02-01
Nepas;1362;1362;2019-02-01
Herradón de Pinares;11171;26448;2019-02-01
Navalonguilla;2301;3939;2019-02-01
Navalacruz;4591;4591;2019-02-01
Valdemierque;1792;1792;2019-02-01
Arcones;0;5532;2019-02-01
Morales de Rey;340;6377;2019-02-01
San Esteban del Valle;3392;3392;2019-02-01
Tariego de Cerrato;287;2872;2019-02-01
Villarmentero de Campos;416;1414;2019-02-01
Tabera de Abajo;0;825;2019-02-01
Morales de Toro;10019;10019;2019-02-01
Talveila;3285;3285;2019-02-01
Calvarrasa de Arriba;66;8466;2019-02-01
Hoyos del Collado;1064;1064;2019-02-01
Valderrodilla;1589;1589;2019-02-01
Orbaneja Riopico;677;3235;2019-02-01
Valde-Ucieza;5508;5508;2019-02-01
Valtiendas;2473;2570;2019-02-01
Navas de Bureba;2104;2104;2019-02-01
Boecillo;16060;68549;2019-02-01
Camponaraya;18100;40685;2019-02-01
Villares de Yeltes;2690;2690;2019-02-01
Arevalillo;2637;2637;2019-02-01
Poza de la Vega;1433;3940;2019-02-01
Tolocirio;1737;1737;2019-02-01
El Arco;0;892;2019-02-01
Bogajo;3498;3885;2019-02-01
Bonilla de la Sierra;3990;5313;2019-02-01
Villaturiel;1537;30182;2019-02-01
Valle de Losa;11501;44306;2019-02-01
Tórtoles;2557;3065;2019-02-01
Arcos de la Polvorosa;2835;2835;2019-02-01
Sigeres;752;752;2019-02-01
Muñosancho;2562;2562;2019-02-01
Villamayor de los Montes;2958;4707;2019-02-01
La Torre;7198;9612;2019-02-01
Urones de Castroponce;895;2684;2019-02-01
Frechilla;486;5918;2019-02-01
Pajares de los Oteros;9111;10357;2019-02-01
Rabanales;6976;9984;2019-02-01
Herrín de Campos;3854;3854;2019-02-01
La Pernía;10557;10882;2019-02-01
Sinlabajos;2810;2810;2019-02-01
Barbolla;3343;3343;2019-02-01
Pineda de la Sierra;2373;2418;2019-02-01
Cubillos del Sil;28378;37452;2019-02-01
Poyales del Hoyo;5708;5822;2019-02-01
Triollo;1196;2122;2019-02-01
Cazurra;1730;1730;2019-02-01
Muñopepe;539;539;2019-02-01
Alentisque;1243;1243;2019-02-01
Pradosegar;1592;1592;2019-02-01
San Cristóbal de la Vega;2661;2661;2019-02-01
Lerma;18624;31737;2019-02-01
Corullón;20605;20605;2019-02-01
Cantagallo;2545;2644;2019-02-01
Sahagún;15991;27398;2019-02-01
Puebla de Yeltes;0;3162;2019-02-01
Villardefrades;3086;3086;2019-02-01
Santa Cruz de la Salceda;1166;3049;2019-02-01
Páramo de Boedo;3644;3644;2019-02-01
Moncalvillo;3046;3046;2019-02-01
Lomas;472;1813;2019-02-01
Arcos de Jalón;25607;28531;2019-02-01
Santa María de Huerta;726;5328;2019-02-01
Escalona del Prado;121;6112;2019-02-01
Fresno de Río Tirón;105;2340;2019-02-01
Saelices de Mayorga;3471;3471;2019-02-01
Pizarral;0;1920;2019-02-01
Velascálvaro;3114;3114;2019-02-01
Aldealengua de Santa María;2525;2525;2019-02-01
La Hiniesta;5496;5496;2019-02-01
Crespos;7489;8278;2019-02-01
Valle de Tabladillo;269;2010;2019-02-01
Escobosa de Almazán;691;691;2019-02-01
Destriana;5421;8868;2019-02-01
Villoldo;849;8322;2019-02-01
Campillo de Aranda;380;2376;2019-02-01
Villanueva de Argaño;743;2278;2019-02-01
Villalbilla de Gumiel;2569;2569;2019-02-01
Villasayas;1917;2619;2019-02-01
